7804	7808	12.453333333333335
17552	17577	8.558333333333334
8408	stop_240_38219	7.931666666666667
10323	17583	10.673333333333334
13516	13517	0.7266666666666667
stop_275_56019	stop_323_126229	12.883333333333333
17679	12361	4.7733333333333325
7478	18028	12.863333333333333
11509	11508	0.92
9041	9046	1.8983333333333334
8584	13960	11.979999999999999
12860	stop_820_315819	4.818333333333333
17478	stop_1552_378519	7.63
10133	12330	12.795
13819	8232	15.003333333333334
10607	12510	13.718333333333334
9850	8468	10.993333333333334
13701	7498	13.123333333333333
12662	17809	12.021666666666667
13213	13218	7.496666666666667
stop_242_38819	stop_329_253919	6.175
7809	7822	15.203333333333335
8364	13713	2.3383333333333334
12840	stop_284_57719	1.4616666666666667
7459	17836	13.376666666666667
10177	10180	9.004999999999999
stop_226_36129	stop_1102_347029	13.033333333333333
stop_278_57019	stop_338_56929	2.566666666666667
13065	9910	8.133333333333333
13132	11183	11.648333333333333
7959	13081	15.178333333333335
12934	10500	14.115
7446	17835	10.888333333333332
10092	10264	2.2416666666666667
13586	stop_278_57029	8.033333333333333
7908	stop_386_285919	4.155
12904	10849	11.753333333333334
8355	stop_952_331019	13.406666666666666
8906	stop_204_12629	6.636666666666667
7905	17941	11.426666666666668
17547	17587	14.431666666666667
stop_213_31139	stop_214_31329	4.2
12503	8311	19.478333333333335
12466	stop_316_94619	13.453333333333335
13723	7813	13.246666666666666
18287	stop_10_3	11.073333333333332
8003	12949	12.361666666666668
7818	stop_217_32029	6.505
18345	18265	13.65
18297	stop_250_41819	8.68
8408	stop_328_253829	5.985
10153	10156	9.76
11839	11841	2.058333333333333
13186	stop_214_31319	15.861666666666668
10716	7413	6.35
13707	8371	11.018333333333334
7891	10648	8.893333333333334
17830	7434	14.188333333333333
13058	7960	9.01
10171	stop_3_6	15.573333333333332
12136	12503	11.315
stop_294_61419	stop_343_268629	14.71
8405	12949	7.87
stop_219_32219	stop_224_35929	12.165
8801	13714	8.035
stop_257_43519	stop_258_44219	8.783333333333333
9149	stop_852_324219	9.588333333333333
10171	8216	14.606666666666666
13385	13534	6.281666666666666
13853	13852	8.153333333333332
18170	stop_258_44219	9.04
13749	stop_3_6	10.836666666666668
7742	7747	1.77
17567	17964	7.0649999999999995
8903	11629	10.121666666666666
9899	stop_290_61019	6.531666666666666
12898	stop_12_21	8.92
10477	10610	12.336666666666668
17714	17588	9.683333333333334
7512	stop_852_324219	5.895
7471	7511	6.581666666666666
17986	stop_267_45939	5.928333333333333
10872	13630	8.635
17949	stop_6_13	6.706666666666666
13620	stop_273_46529	11.036666666666667
17392	17394	7.828333333333333
11955	stop_208_13029	8.013333333333334
11105	13705	15.915
8631	12845	12.281666666666666
12881	8710	5.645
8769	stop_1_1	10.823333333333332
stop_1280_364319	stop_1280_364329	3.7216666666666667
11913	stop_219_32229	12.438333333333333
9388	9387	5.421666666666667
12719	7813	14.229999999999999
8075	8123	8.048333333333334
10156	10154	1.3150000000000002
9904	stop_343_268619	10.876666666666667
stop_219_32219	stop_311_82329	13.425
stop_243_39229	stop_313_86719	15.471666666666666
13114	stop_323_126229	8.835
8118	stop_224_35929	12.770000000000001
7971	stop_273_46529	14.998333333333333
17877	14151	13.483333333333333
18274	stop_189_7349	14.408333333333333
12298	stop_222_35729	5.368333333333334
13637	stop_334_258219	13.101666666666667
8374	7375	11.628333333333334
13005	10613	12.81
10612	stop_334_258229	13.195
10317	17832	17.970000000000002
12362	12340	7.051666666666667
8441	13130	14.07
8799	12871	6.091666666666667
12442	10509	11.639999999999999
17547	17561	1.6333333333333333
stop_221_32519	stop_224_35939	4.71
10724	stop_297_62419	12.618333333333334
12070	13718	6.37
12927	12964	6.655
18363	8390	8.183333333333334
12946	7985	9.323333333333332
7502	17928	15.318333333333333
11306	9549	9.685
13905	7399	9.321666666666665
8951	11017	8.596666666666666
8779	8776	4.155
17258	13663	4.163333333333333
9049	7512	7.73
12986	stop_343_268619	15.125
10000	7423	12.331666666666667
9980	13538	4.6033333333333335
9676	9673	8.786666666666667
17544	17552	8.966666666666667
18038	18042	1.1483333333333334
8862	8809	6.59
18023	stop_1492_372629	7.5233333333333325
12928	stop_275_56019	1.1716666666666666
8335	8336	1.4833333333333334
7369	17545	11.506666666666666
stop_203_12549	stop_322_117329	12.696666666666665
8332	7983	4.156666666666667
9072	18369	8.425
12320	7977	15.968333333333334
17716	17381	6.051666666666667
8831	12607	4.7733333333333325
13683	13554	12.303333333333335
stop_852_324219	stop_852_324249	1.3066666666666669
7385	8372	9.473333333333333
8672	stop_277_56729	1.8816666666666668
11174	11445	11.736666666666668
10673	10674	0.5016666666666667
9407	13347	10.835
11192	13546	9.585
8115	8114	8.23
7432	stop_570_303629	12.468333333333334
12939	13628	2.3216666666666668
13023	stop_248_41319	10.905
7461	7459	13.095
17941	stop_203_12519	14.95
12309	9026	7.461666666666667
17834	12310	7.198333333333333
12932	stop_245_40719	10.671666666666665
18121	18101	8.888333333333332
12878	stop_232_36819	5.158333333333333
12661	10781	64.76833333333333
stop_259_44919	stop_331_254819	5.578333333333333
7447	7439	7.836666666666667
11017	11016	1.8233333333333335
12518	stop_307_71819	6.8116666666666665
13718	9149	5.9366666666666665
7503	8297	4.19
18389	stop_252_42029	11.718333333333334
12966	stop_186_7019	9.931666666666667
17949	17953	11.098333333333333
18079	stop_9_17	1.715
